Binance Coin;246.38003164286673;2021-02-19T17:18:10.000Z;BNB
Binance Coin;196.46275806256563;2021-03-08T10:38:08.000Z;BNB
Binance Coin;236.23801941679804;2021-03-11T07:48:09.000Z;BNB
Binance Coin;233.98499620654823;2021-03-11T07:56:08.000Z;BNB
Binance Coin;233.98499620654823;2021-03-11T07:56:08.000Z;BNB
Binance Coin;234.67797891106503;2021-03-11T10:28:08.000Z;BNB
Binance Coin;234.67797891106503;2021-03-11T10:28:08.000Z;BNB
Binance Coin;234.710220580833;2021-03-11T10:31:08.000Z;BNB
Binance Coin;246.33068313249936;2021-03-11T13:45:12.000Z;BNB
Binance Coin;247.82594738121833;2021-03-11T13:47:08.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;261.71292046862146;2021-03-11T14:15:10.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;259.0391777395205;2021-03-11T14:37:08.000Z;BNB
Binance Coin;257.73063264361554;2021-03-11T15:00:11.000Z;BNB
Binance Coin;243.0197759271794;2021-03-11T15:47:08.000Z;BNB
Binance Coin;244.2648072259328;2021-03-11T15:53:08.000Z;BNB
Binance Coin;244.2648072259328;2021-03-11T15:53:08.000Z;BNB
Binance Coin;244.2648072259328;2021-03-11T15:53:08.000Z;BNB
Binance Coin;244.2648072259328;2021-03-11T15:53:08.000Z;BNB
Binance Coin;244.2648072259328;2021-03-11T15:53:08.000Z;BNB
Binance Coin;246.5788100510838;2021-03-11T16:08:08.000Z;BNB
Binance Coin;245.68749727174227;2021-03-11T16:21:08.000Z;BNB
Binance Coin;246.2748974246543;2021-03-11T16:26:08.000Z;BNB
Binance Coin;246.1497608586431;2021-03-11T16:27:08.000Z;BNB
Binance Coin;225.5617192687989;2021-03-12T16:48:10.000Z;BNB
